age,gender,occupation,user_id
30,M,technician/engineer,793018
26,M,executive/managerial,180258
32,M,programmer,566730
27,M,programmer,240974
31,M,scientist,326840
29,M,clerical/admin,577419
25,M,sales/marketing,18188
26,M,college/grad student,526162
18,M,retired,362252
29,M,self-employed,947500
34,M,executive/managerial,221988
25,M,college/grad student,8995
21,F,artist,868345
32,M,sales/marketing,238219
32,M,clerical/admin,442242
34,M,sales/marketing,227137
25,M,college/grad student,360148
42,M,sales/marketing,426034
28,M,scientist,364622
33,M,scientist,769275
33,M,executive/managerial,904245
85,M,executive/managerial,644218
32,M,executive/managerial,628957
31,F,sales/marketing,750880
30,M,clerical/admin,573817
27,M,customer service,162355
31,M,college/grad student,145384
33,M,executive/managerial,406680
26,M,executive/managerial,241958
30,M,college/grad student,764150
34,M,self-employed,698224
28,M,college/grad student,345586
32,M,executive/managerial,284301
31,F,sales/marketing,334528
31,M,executive/managerial,22083
18,M,K-12 student,777632
31,M,college/grad student,595313
31,M,self-employed,620638
27,F,scientist,321604
38,F,writer,259751
83,M,scientist,532957
34,F,self-employed,431356
25,F,artist,672285
26,M,college/grad student,760241
34,M,sales/marketing,799797
18,M,sales/marketing,192200
31,M,college/grad student,495610
28,M,college/grad student,211796
28,M,college/grad student,864478
32,F,college/grad student,416661
31,M,executive/managerial,939668
49,M,other or not specified,954157
21,M,scientist,665446
29,M,sales/marketing,476448
29,F,college/grad student,916863
33,M,college/grad student,91560
33,M,college/grad student,167598
25,F,lawyer,327920
31,M,sales/marketing,843094
30,M,scientist,139262
18,M,programmer,247198
31,M,executive/managerial,688220
20,M,college/grad student,745153
31,M,college/grad student,950254
30,M,executive/managerial,597571
30,M,scientist,9123
18,M,sales/marketing,688712
24,M,self-employed,70744
27,M,sales/marketing,246753
29,M,college/grad student,287693
28,M,executive/managerial,239333
33,M,doctor/health care,611937
29,M,scientist,128859
26,M,college/grad student,365965
26,M,scientist,155503
31,M,executive/managerial,27553
27,M,sales/marketing,741929
34,M,academic/educator,178445
25,M,self-employed,404555
31,M,college/grad student,875880
26,M,college/grad student,52569
29,M,other or not specified,515469
29,M,academic/educator,168970
28,M,sales/marketing,628667
21,M,K-12 student,829991
25,M,scientist,356815
32,M,K-12 student,366413
25,M,clerical/admin,948178
26,M,executive/managerial,742233
31,M,academic/educator,422836
27,F,academic/educator,231595
12,F,sales/marketing,330813
33,M,self-employed,661103
28,M,writer,562302
27,M,college/grad student,870068
27,F,college/grad student,672468
29,M,college/grad student,319991
32,M,executive/managerial,633077
32,M,executive/managerial,712705
73,M,executive/managerial,793165
8,M,K-12 student,815262
30,F,college/grad student,920970
25,M,executive/managerial,602772
26,M,college/grad student,400635
30,F,college/grad student,367667
25,M,programmer,883664
34,M,scientist,544318
25,F,other or not specified,446616
31,M,lawyer,559203
34,F,scientist,310432
28,M,college/grad student,709920
27,M,sales/marketing,709791
29,F,other or not specified,165476
28,M,academic/educator,236464
32,F,homemaker,341788
28,M,executive/managerial,52456
26,M,executive/managerial,728687
26,M,college/grad student,235227
31,M,sales/marketing,711179
31,M,scientist,333245
28,F,academic/educator,439935
31,M,executive/managerial,313587
25,M,college/grad student,98447
30,M,artist,784749
26,F,college/grad student,43689
25,M,sales/marketing,149106
21,M,technician/engineer,387384
27,M,college/grad student,254839
24,M,lawyer,264359
25,M,college/grad student,659824
26,M,college/grad student,512
34,M,artist,627904
29,M,other or not specified,53498
32,M,sales/marketing,541797
29,M,programmer,251074
34,M,sales/marketing,622073
38,M,executive/managerial,324322
34,M,executive/managerial,990629
32,M,self-employed,576568
34,M,executive/managerial,597544
30,M,other or not specified,47897
26,M,sales/marketing,59153
27,M,lawyer,207899
31,F,executive/managerial,772512
29,M,clerical/admin,993522
30,F,executive/managerial,965871
28,M,college/grad student,953582
28,M,executive/managerial,380845
18,M,tradesman/craftsman,194096
34,M,sales/marketing,941656
33,M,sales/marketing,415740
31,M,sales/marketing,390097
27,F,sales/marketing,550612
34,M,executive/managerial,899121
27,M,sales/marketing,437761
36,F,artist,475382
28,M,college/grad student,181136
31,M,executive/managerial,590600
34,M,sales/marketing,460704
29,F,other or not specified,979978
33,M,college/grad student,618440
30,M,executive/managerial,739035
30,M,self-employed,162062
40,M,executive/managerial,975264
34,M,artist,860255
20,F,college/grad student,994693
26,M,college/grad student,969504
26,M,scientist,687094
22,M,college/grad student,808083
31,F,college/grad student,787010
28,M,college/grad student,450240
28,M,college/grad student,876291
39,M,scientist,545096
30,F,college/grad student,431068
26,M,self-employed,764265
31,M,other or not specified,182479
27,M,sales/marketing,100572
32,M,writer,258941
29,F,sales/marketing,966263
30,F,academic/educator,818892
34,F,college/grad student,561250
33,F,college/grad student,949409
30,M,executive/managerial,642037
32,M,K-12 student,103432
25,M,academic/educator,303701
34,M,executive/managerial,24108
25,M,sales/marketing,530872
32,M,scientist,553171
10,M,scientist,372829
26,F,college/grad student,279651
31,M,college/grad student,758405
32,M,executive/managerial,327022
31,M,college/grad student,305173
31,F,college/grad student,596738
33,M,college/grad student,320148
28,M,college/grad student,579097
19,M,college/grad student,401019
18,M,sales/marketing,340763
42,M,other or not specified,332272
30,M,executive/managerial,948743
16,F,homemaker,839568
54,F,retired,451805
25,M,college/grad student,226468
30,F,scientist,736587
33,M,college/grad student,694588
25,M,executive/managerial,271822
27,M,other or not specified,885004
31,F,executive/managerial,264174
27,F,sales/marketing,492403
15,M,sales/marketing,641006
33,F,college/grad student,167441
34,F,executive/managerial,319620
27,M,executive/managerial,395602
66,M,academic/educator,827860
25,M,college/grad student,29311
33,M,technician/engineer,936421
29,F,other or not specified,70316
29,M,college/grad student,449547
29,M,scientist,956076
29,M,self-employed,594677
31,M,college/grad student,727518
19,F,other or not specified,648071
41,F,executive/managerial,899347
28,F,college/grad student,734036
23,M,college/grad student,515082
33,M,executive/managerial,265752
25,M,executive/managerial,59021
26,M,sales/marketing,697051
26,M,scientist,279583
30,F,other or not specified,62273
34,M,technician/engineer,466175
33,M,homemaker,849515
29,M,executive/managerial,830535
32,M,college/grad student,443328
18,M,clerical/admin,151783
29,M,scientist,592685
27,M,college/grad student,32127
33,M,sales/marketing,851390
32,M,clerical/admin,734908
33,M,sales/marketing,832463
26,M,sales/marketing,521381
28,M,executive/managerial,857543
42,M,sales/marketing,611214
34,M,sales/marketing,680182
34,M,other or not specified,92771
38,M,other or not specified,579412
28,M,self-employed,576049
30,M,writer,222513
23,M,scientist,590775
25,M,technician/engineer,242612
14,M,K-12 student,885998
30,F,homemaker,306650
27,F,executive/managerial,982224
25,M,K-12 student,761141
31,M,sales/marketing,100712
25,M,executive/managerial,754511
19,M,scientist,25672
31,F,college/grad student,483886
27,M,executive/managerial,784416
25,M,sales/marketing,562024
25,M,college/grad student,51106
31,M,K-12 student,815125
25,M,other or not specified,523810
32,M,sales/marketing,705835
31,M,executive/managerial,978721
28,M,artist,852652
19,M,sales/marketing,580783
30,M,executive/managerial,632476
32,F,college/grad student,578354
30,M,sales/marketing,887852
30,M,executive/managerial,282015
29,M,retired,963227
31,M,sales/marketing,98625
34,M,other or not specified,243924
28,M,college/grad student,127199
21,F,self-employed,378937
29,F,executive/managerial,119612
27,M,sales/marketing,194364
26,M,college/grad student,938777
33,M,college/grad student,266056
19,M,college/grad student,485424
34,M,sales/marketing,876729
32,M,sales/marketing,659147
30,M,executive/managerial,828888
26,M,sales/marketing,171514
34,M,sales/marketing,314567
34,M,sales/marketing,876001
31,F,college/grad student,693810
26,M,other or not specified,375532
34,M,scientist,52854
33,M,executive/managerial,945000
28,M,executive/managerial,600745
27,M,other or not specified,985019
26,F,college/grad student,523908
23,M,scientist,953257
27,M,self-employed,110804
29,F,executive/managerial,561498
30,M,college/grad student,356561
29,M,college/grad student,904478
33,M,executive/managerial,653736
29,M,executive/managerial,814310
26,M,executive/managerial,303865
26,M,college/grad student,813514
33,M,college/grad student,466817
33,F,homemaker,585430
32,M,executive/managerial,41974
27,M,tradesman/craftsman,952923
29,M,executive/managerial,668794
32,M,executive/managerial,477247
28,M,college/grad student,529037
31,M,executive/managerial,504418
28,F,K-12 student,882759
25,M,executive/managerial,642724
29,M,sales/marketing,208062
27,M,executive/managerial,339528
26,M,college/grad student,492383
40,M,executive/managerial,828738
32,M,clerical/admin,712306
22,M,sales/marketing,770456
29,M,college/grad student,138883
26,F,homemaker,968998
28,M,college/grad student,760934
27,F,sales/marketing,582392
26,F,other or not specified,576235
74,M,executive/managerial,559140
33,M,other or not specified,380135
25,M,executive/managerial,455250
34,M,college/grad student,300418
31,M,sales/marketing,812514
34,M,college/grad student,78247
16,F,homemaker,572325
26,F,college/grad student,283089
28,M,college/grad student,195937
26,M,executive/managerial,80540
15,M,K-12 student,350222
28,F,scientist,145671
34,M,other or not specified,69441
25,M,executive/managerial,267541
27,M,clerical/admin,864421
28,M,sales/marketing,823304
29,M,executive/managerial,140796
34,M,homemaker,940880
31,F,other or not specified,860100
23,M,sales/marketing,173637
27,M,sales/marketing,467742
27,M,executive/managerial,981531
31,M,college/grad student,549478
28,M,college/grad student,656174
29,M,self-employed,424413
30,M,college/grad student,73999
28,F,college/grad student,896107
25,M,college/grad student,223027
33,M,other or not specified,46620
29,M,college/grad student,274476
42,F,other or not specified,335114
27,F,scientist,724167
34,M,executive/managerial,188434
59,M,retired,240979
36,F,other or not specified,557003
27,M,college/grad student,317357
30,M,executive/managerial,31116
25,M,executive/managerial,790517
31,M,college/grad student,303101
29,M,executive/managerial,413281
28,M,self-employed,178972
32,M,sales/marketing,919227
26,M,college/grad student,673101
69,M,other or not specified,587672
29,M,college/grad student,100838
30,F,other or not specified,177966
30,M,sales/marketing,56142
21,F,K-12 student,792899
26,M,executive/managerial,519552
27,M,college/grad student,691969
25,F,self-employed,607002
30,M,homemaker,984285
18,M,K-12 student,371308
26,M,self-employed,431601
25,M,self-employed,491382
40,M,executive/managerial,750628
20,M,sales/marketing,553378
23,M,sales/marketing,510675
27,M,homemaker,157632
27,M,sales/marketing,106686
32,M,self-employed,256587
31,M,technician/engineer,151727
25,M,college/grad student,748578
30,M,sales/marketing,799169
33,M,college/grad student,685177
27,F,sales/marketing,19279
34,M,college/grad student,807908
25,M,college/grad student,410543
26,F,executive/managerial,115476
33,M,executive/managerial,781971
18,M,self-employed,756770
32,M,executive/managerial,164320
29,M,clerical/admin,458748
32,M,other or not specified,377001
